idEntrada;acessoOnline;statusSaida;paginaSaida;avaliacao.r;dataHoraEntrada;dataHoraSaida;dataHoraErro;tempoAcesso;codigo;erro
899;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;285.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
900;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;269.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
901;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;118.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
902;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;145.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
903;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;276.00;500;"""CHAVE PIX INCORRETA"""
904;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;437.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
905;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;370.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
906;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;165.00;500;"""INTERNAL SERVER ERROR"""
907;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;339.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
908;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;234.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
909;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;276.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
910;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;271.00;500;"""CLIENTE NAO CADASTRADO"""
911;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:04;549.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
912;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;98.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
913;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;252.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
914;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;26.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
915;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;311.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
916;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;372.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
917;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;413.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
918;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:57;9.00;500;"""CHAVE PIX INCORRETA"""
919;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;290.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
920;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;431.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
921;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;190.00;500;"""INTERNAL SERVER ERROR"""
922;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;215.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
923;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;236.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
924;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;284.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
925;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;320.00;500;"""CLIENTE NAO CADASTRADO"""
926;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:02;398.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
927;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;229.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
928;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;264.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
929;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;539.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
930;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;292.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
931;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;263.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
932;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;79.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
933;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;240.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
934;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;213.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
935;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;239.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
936;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;171.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
937;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;158.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
938;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:58;154.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
939;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;214.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
940;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:04;404.00;500;"""CHAVE PIX INCORRETA"""
941;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;366.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
942;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;197.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
943;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:56;38.00;500;"""INTERNAL SERVER ERROR"""
944;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;139.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
945;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;185.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
946;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;252.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
947;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;160.00;500;"""CLIENTE NAO CADASTRADO"""
948;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:05;18/05/2021 18:04;481.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
949;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;207.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
950;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:56;94.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
951;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;223.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
952;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;119.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
953;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;259.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
954;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;268.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
955;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;283.00;500;"""CHAVE PIX INCORRETA"""
956;0;20%;4;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;45.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
957;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;266.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
958;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:00;277.00;500;"""INTERNAL SERVER ERROR"""
959;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;69.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
960;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;355.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
961;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;334.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
962;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:04;516.00;500;"""CLIENTE NAO CADASTRADO"""
963;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;259.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
964;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 17:59;246.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
965;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;252.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
966;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;248.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
967;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;18.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
968;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;39.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
969;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;231.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
970;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;170.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
971;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;247.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
972;0;100%;0;n/ avaliado;18/05/2021 17:57;18/05/2021 17:57;18/05/2021 17:56;0.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
973;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;60.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
974;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;108.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
975;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:03;358.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
976;0;40%;3;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;108.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
977;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;144.00;500;"""CHAVE PIX INCORRETA"""
978;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:01;250.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
979;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;201.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
980;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;258.00;500;"""INTERNAL SERVER ERROR"""
981;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:06;18/05/2021 18:05;517.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
982;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;105.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
983;0;20%;4;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;203.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
984;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 18:00;178.00;500;"""CLIENTE NAO CADASTRADO"""
985;0;20%;4;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;421.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
986;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:59;148.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
987;1;80%;1;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;230.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
988;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:01;334.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
989;1;80%;1;negativa;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:58;113.00;500;"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
990;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 18:04;18/05/2021 18:03;439.00;550;"""ERRO NA VALIDACAO DE DADOS BASICOS"""
991;0;100%;0;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:02;321.00;500;"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
992;1;80%;1;n/ avaliado;18/05/2021 17:57;18/05/2021 17:59;18/05/2021 17:57;111.00;500;"""CHAVE PIX INCORRETA"""
993;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;295.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
994;0;60%;2;n/ avaliado;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;214.00;550;"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
995;0;60%;2;positiva;18/05/2021 17:57;18/05/2021 18:02;18/05/2021 18:01;278.00;500;"""INTERNAL SERVER ERROR"""
996;0;40%;3;positiva;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;229.00;550;"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
997;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:03;18/05/2021 18:02;368.00;500;"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
998;0;60%;2;negativa;18/05/2021 17:57;18/05/2021 17:58;18/05/2021 17:57;78.00;550;"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
999;0;40%;3;negativa;18/05/2021 17:57;18/05/2021 18:00;18/05/2021 17:59;177.00;500;"""CLIENTE NAO CADASTRADO"""
1000;0;100%;0;negativa;18/05/2021 17:57;18/05/2021 18:01;18/05/2021 18:00;210.00;550;"""NAO ENCONTROU DADOS PARA A SELECAO"""
